mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
key_points_to_chapters	key_point:013	🧭 Emoji quad outline topic tree	key_point	2	0.41403	0.5	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:014	🧭 Emoji quad outline topic tree	key_point	1	0.606554	0.5	chapter:09	Rotation anchor: stable orientation on regeneration	chapter	00:10:12.774	00:11:35.105	612.774	695.105	00:42:11.774	Rotation anchor: stable orientation on regeneration. whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to keep the sa
key_points_to_chapters	key_point:014	🧭 Emoji quad outline topic tree	key_point	2	0.348663	0.0	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:015	🧭 Emoji quad outline topic tree	key_point	1	0.622571	0.8	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:015	🧭 Emoji quad outline topic tree	key_point	2	0.512303	0.2	chapter:06	Salience-driven scale and opacity; zoom states	chapter	00:06:14.406	00:07:54.548	374.406	474.548	00:38:13.406	Salience-driven scale and opacity; zoom states. of some nodes For instance, there is a woman who was loosely related to some people in this area through gossip She is not as central to Pepys’s life Her centrality is low, but she is still an interesting figure
key_points_to_chapters	key_point:016	🧭 Emoji quad outline topic tree	key_point	1	0.6556	0.5	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:016	🧭 Emoji quad outline topic tree	key_point	2	0.496824	0.5	chapter:01	Intro: good mental models, high-bandwidth visual cognition	chapter	00:00:00.838	00:00:52.468	0.838	52.468	00:31:59.838	Intro: good mental models, high-bandwidth visual cognition. Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are
key_points_to_chapters	key_point:017	🧭 Emoji quad outline topic tree	key_point	1	0.491857	0.25	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:017	🧭 Emoji quad outline topic tree	key_point	2	0.414563	0.0	chapter:13	MiniLM salience, then the Manifold Steering paper	chapter	00:15:26.504	00:16:57.935	926.504	1017.935	00:47:25.504	MiniLM salience, then the Manifold Steering paper. It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain shapes So I p
key_points_to_chapters	key_point:018	🧭 Emoji quad outline topic tree	key_point	1	0.60829	0.8	chapter:06	Salience-driven scale and opacity; zoom states	chapter	00:06:14.406	00:07:54.548	374.406	474.548	00:38:13.406	Salience-driven scale and opacity; zoom states. of some nodes For instance, there is a woman who was loosely related to some people in this area through gossip She is not as central to Pepys’s life Her centrality is low, but she is still an interesting figure
key_points_to_chapters	key_point:018	🧭 Emoji quad outline topic tree	key_point	2	0.532945	0.8	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:019	🧭 Emoji quad outline topic tree	key_point	1	0.541873	0.4	chapter:06	Salience-driven scale and opacity; zoom states	chapter	00:06:14.406	00:07:54.548	374.406	474.548	00:38:13.406	Salience-driven scale and opacity; zoom states. of some nodes For instance, there is a woman who was loosely related to some people in this area through gossip She is not as central to Pepys’s life Her centrality is low, but she is still an interesting figure
key_points_to_chapters	key_point:019	🧭 Emoji quad outline topic tree	key_point	2	0.52882	0.4	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:020	🧭 Emoji quad outline topic tree	key_point	1	0.645498	0.5	chapter:07	Q (Ivy): can the interface express, not just reveal?	chapter	00:07:54.548	00:08:12.087	474.548	492.087	00:39:53.548	Q (Ivy): can the interface express, not just reveal?. So far, you have talked about what this interface is revealing, what it is showing, and how it relates to higher-dimensional spaces I’m curious what you have thought about with respect to doing expressive
key_points_to_chapters	key_point:020	🧭 Emoji quad outline topic tree	key_point	2	0.485493	0.25	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:021	🧭 Emoji quad outline topic tree	key_point	1	0.395357	0.25	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:021	🧭 Emoji quad outline topic tree	key_point	2	0.38735	0.75	chapter:08	Projecting back with UMAP: where would a new thing land?	chapter	00:08:12.087	00:10:12.774	492.087	612.774	00:40:11.087	Projecting back with UMAP: where would a new thing land?. There is a popular library called UMAP Learn that lets us do that UMAP is a common solution for dimensionality reduction of high dimensional data It does not have a global objective It is mostly local,
key_points_to_chapters	key_point:022	🧭 Emoji quad outline topic tree	key_point	1	0.574745	0.4	chapter:08	Projecting back with UMAP: where would a new thing land?	chapter	00:08:12.087	00:10:12.774	492.087	612.774	00:40:11.087	Projecting back with UMAP: where would a new thing land?. There is a popular library called UMAP Learn that lets us do that UMAP is a common solution for dimensionality reduction of high dimensional data It does not have a global objective It is mostly local,
key_points_to_chapters	key_point:022	🧭 Emoji quad outline topic tree	key_point	2	0.528596	0.6	chapter:09	Rotation anchor: stable orientation on regeneration	chapter	00:10:12.774	00:11:35.105	612.774	695.105	00:42:11.774	Rotation anchor: stable orientation on regeneration. whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to keep the sa
